count_deposit,count_borrow,count_repay,count_withdraw,count_liquidation,avg_deposit,avg_borrow,avg_repay,avg_withdraw,withdraw_to_depo,borrow_to_deposit,repay_to_borrow
1,0,0,0,0,1.153675377364065,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.3087561450779988,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.5290734071169013,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.03244681470918535,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2,4,0,69.47123194203178,80.19311492246122,80.11286873091645,69.21857921344774,0.9963631999805963,0.5771679329730748,0.9989993319112024
18,8,5,12,0,1398.5808575034487,1677.3810577868499,2676.298340642011,3863.7279094588434,1.8417374039796894,0.5330422907559899,0.9972013100201765
1,1,0,0,0,0.11365226573117397,0.011365226573117396,0.0,0.0,0.0,0.0999991201317502,0.0
49,0,0,28,0,56.59228440416507,0.0,0.0,84.29611916948794,0.8511621713288028,0.0,0.0
1,1,1,1,0,5480.583093279364,2366.764824465697,2366.764824465697,5480.583093279364,0.9999999998175377,0.4318454412152108,0.9999999995774828
20,20,17,14,0,48.09143707339754,48.193823324274476,54.888102067377574,65.71479811846359,0.9565187156003339,1.0021289902527601,0.9680677709798748
4,1,1,0,0,70.52639176902838,40.102636231384615,40.31429308415711,0.0,0.0,0.14215482020381248,1.005277853712021
1,0,0,0,0,0.0012181075881077823,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.1392054458465871,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,2,0,760.4054257599056,295.5747278320273,251.8249522929162,251.1155329407446,0.6604776834723789,1.1661194951297966,0.5679894575263846
6,0,0,2,0,1189.1342166655463,0.0,0.0,1724.3793187122817,0.4833712542275628,0.0,0.0
5,2,2,1,0,193.56643734091838,108.4127976381835,108.69564431293412,267.24794642615905,0.27613068011129704,0.2240322889428571,1.0026089740289734
8,6,4,4,0,10.306386232845856,5.771825064012631,8.844499793192941,14.265689810808132,0.6920801869201825,0.4200181157660162,1.0215717647654858
1,0,0,0,0,1.0972536633468237,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,102.37728685460185,0.0,0.0,82.48877899804899,0.8057331926511073,0.0,0.0
7,6,3,9,0,4498.394214927634,2933.9960309511644,5855.457130673089,5178.84135298077,1.48019710617774,0.559055894271671,0.997864012847959
26,19,13,15,0,2214060.1267366153,2475776.8985196743,3608265.1860970017,3822732.5400919025,0.9960988208295096,0.8171510716788183,0.997187219702083
32,30,17,17,0,51.98203567966239,45.16712234357798,79.47393002694058,97.64358761894464,0.9979054618286286,0.8145925165534108,0.9970798623700746
3,1,1,3,0,202.4475241903539,140.0104905897997,139.6998717878941,116.71513009616763,0.5765204112560611,0.23052983608058206,0.9977814533869742
1,1,1,1,0,1507.3226977023044,738.0246181579722,738.0246181579722,1520.6771406228615,1.0088597099559737,0.4896261555626797,0.999999998645033
2,1,1,0,0,130.56288057442669,2.6029651852543294,2.616374785178365,0.0,0.0,0.009968248499558111,1.0051512770319488
2,0,0,0,0,1.1480901697156758,0.0,0.0,0.0,0.0,0.0,0.0
101,24,93,11,2,247.24616401154563,602.656121945398,46.277517322571796,565.3675978433266,0.24904205938148796,0.5792017855222743,0.2975583712483286
0,0,0,1,0,0.0,0.0,0.0,9.90128897618745,9901298.877476426,0.0,0.0
1,0,0,0,0,0.2042402272178612,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.2176682820957712,0.0,0.0,0.0,0.0,0.0,0.0
10,6,9,11,0,8672.15075906755,3024.8331005129567,2020.9803059673109,7530.5334114965635,0.95519403518027,0.20927910868967653,1.002194233412367
19,2,0,9,0,991.1452385678189,709.9731032775549,0.0,1920.5040351003124,0.9178397427856847,0.07540170844080998,0.0
10,7,0,2,0,305.25901346538524,420.8473466500058,0.0,545.3605611637563,0.3573101891002115,0.9650596450522915,0.0
1,0,0,1,0,14.143663073103106,0.0,0.0,14.130589455487035,0.9990755848309537,0.0,0.0
1,1,0,0,0,0.02066849016987625,0.004676128997709559,0.0,0.0,0.0,0.22623339809081452,0.0
1,0,0,0,0,0.20245651756725,0.0,0.0,0.0,0.0,0.0,0.0
15,13,10,16,0,337.94576227241544,296.1376736626528,170.907325472634,240.20555309884554,0.7581667951619635,0.7594492422794503,0.4439393840513444
1,1,1,1,0,102.30560880239129,24.984772121027902,24.984772121027902,102.30560880239129,0.9999999902253748,0.2442170294403949,0.9999999599756622
72,0,0,0,0,1.0020384004169455e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.1298043741995365,0.0,0.0,0.0,0.0,0.0,0.0
9,2,2,9,0,3722.002313337608,0.5607754559654333,0.5606724039289004,4357.695845648681,1.1707934274793461,3.3481122782785865e-05,0.9998153415188697
0,1,2,2,0,0.0,79.0040454319235,79.36160638172207,101.9397265675411,203879555.0748088,1.4620350375282247,1.0634957219096224
1,0,0,0,0,0.12660826565577496,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,901.2916249946801,498.7400956561308,0.0,0.0,0.0,0.5533615106050871,0.0
10,6,7,9,0,40.779270337363805,39.14636252544103,33.608885341737334,36.93505213022771,0.8151579694789739,0.5759744799062998,1.0016349566584928
12,10,9,14,0,9560.284396000356,5444.583196450973,6055.958360375516,7144.620398769072,0.8718768208835184,0.4745834487085934,1.001061493256312
2,0,0,0,0,8.23523156592957,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.9111723495539111,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.5659886193440649,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.1337839967663899,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,5.666402560237222,0.0,0.0,0.0,0.0,0.0,0.0
5,0,0,1,0,239.2605984838692,0.0,0.0,323.6036287314574,0.27050328336081836,0.0,0.0
1,0,0,0,0,0.02360512276858824,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,2067998.854848517,11842375103.207817,0.0,0.0
2,0,0,0,0,0.5837385361942988,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.10570127053544,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.188649606642655,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.1298043741995365,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,7.594785655360862,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,5.129976280580474,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.5516519733050427,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0.0,0.0,0.0,1015.3750818803331,1015376097.255415,0.0,0.0
1,0,0,0,0,0.026044064246180314,0.0,0.0,0.0,0.0,0.0,0.0
30,9,2,3,0,247965.94946362518,646255.4219119763,2736087.4907636493,2333893.0302453344,0.9412154110116121,0.7818680027327695,0.9408349365099987
1,0,0,0,0,0.1422023552194631,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,0.03223988554325246,0.004713433558955038,0.0,0.0,0.0,0.14619429583526697,0.0
4,3,1,2,0,25.354912065272263,19.080946342310813,56.953349293590534,50.517915569862424,0.9962157938307945,0.5644157144519916,0.9949434241152514
1,0,0,0,0,0.16209126219073455,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.8629874350601168,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.20459066181245175,0.0,0.0,0.0,0.0,0.0,0.0
17,7,5,1,0,5.497720190521128,11.955699819300857,3.710655795040427,11.659667119420556,0.12475415010981013,0.895450370358688,0.22169079057465652
1,0,0,0,0,1.8864490394570332,0.0,0.0,0.0,0.0,0.0,0.0
6,2,2,3,0,951.3661754030023,784.3377909521598,785.8051537880153,1417.4949169931765,0.7449787419620565,0.2748111339037928,1.0018708295734915
1,0,0,0,0,7.2015134724066785,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.037375282725063394,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.061744946620743,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.1058744660006317,0.0,0.0,0.0,0.0,0.0,0.0
12,10,5,14,0,867.6276155571423,681.4978352990861,1167.645469977363,1544.147233796525,2.076357474306073,0.6545606225261228,0.8566759321092514
2,0,0,0,0,1.5707748660415377,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.1597461881024702,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,1,0,2.7407782427545415,2.7225281946734516,2.7225281946734516,5.12679636060518,0.9352814300599109,0.49667080262030117,0.9999996326948478
98,64,38,53,0,2215.9270684623557,1470.2162899124958,1992.6646531431466,3370.4242451755586,0.8225814381943014,0.4332910001509087,0.8047418999216351
1,0,0,0,0,1.058310030967247,0.0,0.0,0.0,0.0,0.0,0.0
5,5,16,3,0,1608.5836571658426,901.492236327262,86.6314840639776,502.28965998225385,0.1873535360082147,0.56042608178894,0.30751314282505143
32,13,15,25,0,2586.182212854662,3312.895630008437,2918.2732054231524,2867.4312558095853,0.8662114668645134,0.5204056792498096,1.0164033689546856
1,1,1,1,0,8185.798769304293,2495.5307717118885,2495.5307717118885,8185.798769304293,0.9999999998778373,0.3048609966769463,0.9999999995992841
1,0,0,5,0,15.03050229199989,0.0,0.0,350.4986822077116,116.59569709672509,0.0,0.0
1,0,0,0,0,0.01236141255514543,0.0,0.0,0.0,0.0,0.0,0.0
61,26,12,9,0,123.01527861562562,117.7462520946533,210.66899702285764,259.63309081953406,0.31139648384016605,0.40797312974404976,0.825774471639444
0,0,0,2,0,0.0,0.0,0.0,22444.345698022382,11842375103.207817,0.0,0.0
35,23,0,0,0,611.8992875117644,487.6304645141055,0.0,0.0,0.0,0.5236856587063156,0.0
1,0,0,0,0,1.8150454820539186,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,2,0,196.71578135116079,0.0,0.0,98.5009421695774,1.0014538919233273,0.0,0.0
2,0,0,0,0,1.1298043741995365,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.04768787680693011,0.0,0.0,0.0,0.0,0.0,0.0
37,11,11,8,0,2561.3322615263182,11415.599220391296,11403.365296097514,11783.280222801397,0.9946919235123681,1.3250241145980415,0.9989283151809728
1,0,0,0,0,1.0031576023034576,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.9035611488231572,0.0,0.0,0.0,0.0,0.0,0.0
8,7,1,0,0,499.92709508168986,654.3239121192902,1816.9129772088625,0.0,0.0,1.1452338527310282,0.3966830714253983
1,0,0,0,0,1.0519083232817676,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,13.277403929495794,0.0,0.0,0.0,0.0,0.0,0.0
179,154,148,42,0,39972.83722395133,56753.94409790616,27447.781615912536,106420.16044479965,0.6246765479096543,1.221514884303248,0.46478509913631116
0,0,0,5,0,0.0,0.0,0.0,403140.6151733959,11842375103.207817,0.0,0.0
59,45,21,37,0,1026491.9252529695,779101.6860783382,1667702.4625494273,1637311.1351368523,1.000288773902349,0.5788940838850137,0.9989211714744243
1,0,0,0,0,648.773373410108,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,5,0,0.0,0.0,0.0,64730.828710579306,11842375103.207817,0.0,0.0
14,8,2,2,0,306.1632685467259,183.95671425666384,457.4829680851867,862.6512776673667,0.40251709547399617,0.34334010261305975,0.6217266126694839
1,0,0,0,0,10.238686242643267,0.0,0.0,0.0,0.0,0.0,0.0
7,8,7,5,0,390.92087920589086,176.54575840918733,200.38588131709997,442.83032151708557,0.8091340404069964,0.5161314938517194,0.9931569624740554
9,1,0,1,0,318.31000256518706,788.5664477804463,0.0,200.82505739247574,0.07010120609717028,0.27526176162936167,0.0
1,0,0,0,0,1.0147164170981062,0.0,0.0,0.0,0.0,0.0,0.0
9,14,14,6,0,361.453298734307,344.0816486244806,272.29100444794057,502.25021814640127,0.9263534139422058,1.4620350375282247,0.7913557886040723
4,2,2,4,0,476.53360199598575,464.53703064099665,484.84806029130306,493.7991342266089,1.0362315100115662,0.4874127916539158,1.043723164761308
1,0,0,0,0,1.8382385269924757,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,6,0,16594.293487680538,0.0,0.0,8269.949378283147,0.9967219159926426,0.0,0.0
7,13,0,7,1,24.310397095867025,9.84459846040554,0.0,11.86455751091342,0.4880445759238483,0.7520578264183218,0.0
1,0,0,0,0,1.0939286179569783,0.0,0.0,0.0,0.0,0.0,0.0
328,100,76,106,0,21015.590809528105,31143.479473448882,18764.238633642133,48144.1446048,0.7403445698821556,0.45180568113248626,0.4579071332975354
1,1,0,0,0,0.030783784000143182,0.004735966769252797,0.0,0.0,0.0,0.15384115637727427,0.0
2,0,0,4,0,9524.30880162999,0.0,0.0,6012.646283259945,1.262589213561508,0.0,0.0
131,22,12,12,0,13458.324595887843,14964.810180472738,27280.929418256594,71966.29793370576,0.4898331205503135,0.1867375322927495,0.994366606697109
4,5,4,0,0,606.9856895410983,177.18129762448856,221.50526292284331,0.0,0.0,0.3648794603922316,1.0001293667801077
2,0,0,0,0,1.0429624520550966,0.0,0.0,0.0,0.0,0.0,0.0
39,3,0,1,0,18.933440687297587,37.472786836662706,0.0,100.21054899480245,0.13571245706743623,0.1522450670742943,0.0
2,0,0,2,0,70.98347310704273,0.0,0.0,70.9537701915931,0.9995815446337015,0.0,0.0
0,1,0,0,3,0.0,0.7321309809356148,0.0,0.0,0.0,1.4620350375282247,0.0
1,0,0,0,0,1.6229573089330362,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.4560045205000292,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3,2,0,0.0,1714.9556338147156,1138.1419258755195,3458.4272148454693,6916857888.118155,1.4620350375282247,1.0634957219096224
6,9,8,8,0,5847.513005692598,1930.297217161453,1763.6882080072737,5665.512749500848,1.2918340971648306,0.49515848224413356,0.8121665717112101
2,0,0,0,0,0.00011470369436692686,0.0,0.0,0.0,0.0,0.0,0.0
59,50,16,19,0,37.19168934080462,28.272629269424417,67.10383723615543,75.70572275445127,0.6555176791792571,0.6442260569476987,0.7595059026297962
1,0,0,0,0,15.939332248427386,0.0,0.0,0.0,0.0,0.0,0.0
19,3,4,13,0,18131.625571557335,5681.321360526798,4241.748201702791,56828.48942854529,2.1444658369206278,0.04947438327560068,0.9954838739795577
87,40,0,17,0,348.2951989543468,421.9929878067027,0.0,604.5282828036701,0.33915546961771637,0.5570555313575801,0.0
1,0,0,1,0,9.814589694347239,0.0,0.0,9.776998485932957,0.9961697630004136,0.0,0.0
6,0,0,0,0,351.96000995035746,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1213.7537862462138,0.0,0.0,0.0,0.0,0.0,0.0
43,34,55,22,0,154.54531864068989,98.57551082138083,51.514322830869304,133.64747234059521,0.4424448353103234,0.5043402693445114,0.845362008876241
1,0,0,1,0,9225.478993995814,0.0,0.0,9225.480268698286,1.0000001380635601,0.0,0.0
1,0,0,0,0,1.109777615112048,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.0990586675622473,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,1,0,10.409642175243826,0.0,0.0,20.853917947749682,1.0016639871942326,0.0,0.0
29,0,0,1,0,6.049877926482485,0.0,0.0,23.360790608961622,0.1331506662980446,0.0,0.0
7,0,0,1,0,25.882775391660527,0.0,0.0,400.6745619113878,2.211481226812301,0.0,0.0
3,5,3,1,0,723.9430040116648,445.1852638859728,741.9675412771236,1799.2189973301925,0.828435473515858,1.024908503054389,0.9999894876073296
1,0,0,1,0,1040.747495948702,0.0,0.0,1040.7475179644969,1.0000000201929824,0.0,0.0
33,13,6,15,0,66.21953704845032,77.78935003928567,168.97209835012956,303.5840373818614,2.0838676223044073,0.46276812236861736,1.002542497112831
10,23,7,9,0,7869.170550495881,2276.1732992261154,2427.2178679690815,1210.2127608470848,0.13841249085420132,0.6652795562959478,0.32454407368976257
1,1,1,3,0,447.4114906962079,224.88710306525894,223.2315641769434,1723.2838509939918,11.555018595561814,0.5026404266298051,0.9926383511620385
1,0,0,0,0,1.1052882687110317,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.1096690446280455,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,127.1486352949918,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,3,0,125133.13487024272,0.0,0.0,120146.09744374747,0.9601461480847049,0.0,0.0
70,36,16,18,0,627.83725458152,1176.4858404319655,1827.5067659576632,1335.0855136534183,0.5468100453837369,0.9637049482615957,0.6903825185005052
3,5,4,0,0,14867.878915596866,5937.888091192148,6001.759960835747,0.0,0.0,0.6656281564045479,0.808605371950223
17,2,3,8,0,34.477646601867434,30.201423730096412,19.156557920112203,37.421825719060436,0.510773611241866,0.10305547465708714,0.9514396364922598
2,0,0,0,0,0.6712302989233235,0.0,0.0,0.0,0.0,0.0,0.0
27,20,18,26,0,1276.940747958857,1253.710945625647,1399.3135360479746,1329.1648474869953,1.0023460553156995,0.7272653707961073,1.0045235656461795
1,0,0,0,0,0.19503035123515067,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.0010309606600578,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,54.810881201419875,0.0,0.0,0.0,0.0,0.0,0.0
5,3,2,2,1,5150.229917000125,3572.9779993661273,1384.301905559933,1770.2452298618848,0.1374886783227515,0.416250753834949,0.25829100848895614
2,2,0,0,0,0.23456053296035123,0.1477341101179413,0.0,0.0,0.0,0.6298322796995477,0.0
1,0,0,0,0,0.11649842165239249,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.021610716105014,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.094746391547843,0.0,0.0,0.0,0.0,0.0,0.0
48,14,9,17,0,11403.601929158971,35679.06533599626,55762.5907120602,32354.213483541436,1.0048390366983986,0.912553300919606,1.0047174954929214
85,63,63,64,1,34606.97985078213,49939.219991085876,50207.386273993376,47522.56463078593,1.0339444821363266,1.069546522943331,1.0053698532524018
0,0,0,5,0,0.0,0.0,0.0,2204.0613858065317,11020309133.094046,0.0,0.0
1,0,0,0,0,1.1027215679619793,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.1062218053107697,0.0,0.0,0.0,0.0,0.0,0.0
26,21,21,0,0,88.8245805186043,59.17209298396593,58.43051593127003,0.0,0.0,0.5380587723705813,0.9874674519300998
8,6,18,10,0,323.4102761504723,423.83879796205895,183.6772182408112,694.0200579909101,2.6824288355685355,0.9828973753627545,1.0634957219096224
1,2,0,0,0,46.33270525654212,5.049310630925726,0.0,0.0,0.0,0.2179586954543623,0.0
2,0,0,0,0,1.0261139971407465,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,1,0,156.08980319684312,24.964458690993336,23.526544625465686,1.0492987381572392,0.003361203736421796,0.15993651154484909,0.9424015335350752
3,2,2,2,0,10.770790735168655,7.097545750543323,2.2208788204101997,6.248993133879994,0.3867864570414005,0.43930830387028863,0.31290797439189183
1,0,0,0,0,1.106163303558556,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.09735998329001685,0.0,0.0,0.0,0.0,0.0,0.0
14,15,10,18,0,7547.868497924235,3557.5853377394046,4404.92385395994,7582.801379099877,1.2916647801535748,0.5050033077564368,0.8254520191884231
1,1,0,0,0,0.11191803184670533,0.011191803184670533,0.0,0.0,0.0,0.09999910649781049,0.0
1,0,0,0,0,0.18267442083692506,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.1298043741995365,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,24.96521060330046,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1.313532594177647,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,54.88908934155535,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,1,0,3181.4764750410845,1246.0885591176843,629.6142488957124,1255.4016732221353,0.19729869300843209,0.19583504573135743,1.0105444416076506
0,0,0,1,0,0.0,0.0,0.0,1898.5959371753436,1898597835.7712808,0.0,0.0
11,19,19,12,0,1.3756094213659704,0.9770961420400268,0.6279207346866109,0.9844301484804884,0.7806894184894487,1.2268826570387132,0.6426396276137908
2,0,0,2,0,5771.073366998172,0.0,0.0,5743.231375143153,0.9951755954946231,0.0,0.0
6,2,3,6,0,6791.128261536611,5968.780970587622,1613.106108486851,19511.228193171944,2.873046633973947,0.2929696279306183,0.40538575149173967
1,1,1,1,0,6669.539765837943,2835.2011647988397,2835.2011647988397,6669.539765837943,0.9999999998500647,0.4250969727920253,0.9999999996472917
2,0,0,0,0,0.5944715065543685,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.5303917228348907,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,1,0,223.02627331338334,0.0,0.0,677.0211050622191,1.0118711506338844,0.0,0.0
20,3,19,3,0,967.7383098673677,1582.5150741370487,21.324368985922554,3414.5028546200274,0.5292500752120698,0.24529082495216456,0.08534155609611781
1,0,0,0,0,1.0889871611870392,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2,4,0,444.3302847739912,181.41350144057805,363.3252660903476,546.6753392422979,1.230335535676531,0.4082852498581833,1.0013735293565291
0,0,0,1,0,0.0,0.0,0.0,867.2305747353947,867231441.9659693,0.0,0.0
1,0,0,0,0,0.012137192394707709,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,6,0,100.12747339080738,0.0,0.0,58.67121422546998,3.5157881903926755,0.0,0.0
3,0,0,0,0,0.42165517916637363,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,179.60459441101088,0.0,0.0,0.0,0.0,0.0,0.0
9,3,0,3,0,1027.94778352451,242.77730500248418,0.0,1199.5589752055278,0.38898189864975014,0.07872558081836326,0.0
11,11,7,3,0,208.7220752938672,121.60851167782008,191.46160516709463,187.08133319067827,0.24445039679789415,0.5826336838287779,1.0018970534658742
1,0,0,0,0,9.871617956580353e-05,0.0,0.0,0.0,0.0,0.0,0.0
18,4,1,7,0,2970.1888883347146,1752.9706451343554,7031.8866035901865,8173.331155924941,1.070140004112953,0.13115297465436307,1.002853626787631
3,1,1,2,0,444.5920891838991,52.7944701805299,53.256652499043774,502.8526061474256,0.7540285455853796,0.03958272959389164,1.008754350752647
1,1,0,0,0,0.14627306173722274,0.014627306173722274,0.0,0.0,0.0,0.0999993163524769,0.0
1,0,0,0,0,1.140378896767191,0.0,0.0,0.0,0.0,0.0,0.0
3,3,3,4,0,366.44605607322114,274.8679348123827,273.0648082171208,274.6083603743395,0.9991769418330692,0.7500911253017548,0.9934400244697903
1,1,1,1,0,8347.211082893433,2096.6264163304086,2096.6264163304086,8347.211082893433,0.9999999998801996,0.25117687755327117,0.9999999995230439
88,25,25,107,0,130.07917457551474,111.41572925044123,106.94827993934918,210.13477390917882,1.9642251129605686,0.24333023957688238,0.9599028846326877
0,0,0,3,0,0.0,0.0,0.0,342.1365798301088,1026410081.6269063,0.0,0.0
4,3,4,5,0,58.701841186895656,51.62080401091041,38.53068986037355,46.77460409314653,0.9960207509993436,0.6595296720989832,0.9952237187816556
1,0,0,0,0,0.020055038361952434,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,1.0684892192002535,0.0,0.0,0.0,0.0,0.0,0.0
24,11,5,8,0,661.0699680782259,1111.0848349343428,2159.146482506325,1757.5927192394201,0.8862364300630854,0.7703378850145896,0.8833081826410282
1,0,0,0,0,0.011917617628901716,0.0,0.0,0.0,0.0,0.0,0.0
